ID,Username,Display name,Followers,Image,Bio,Website
1500098815063478275,FrizzybloomNFT,Frizzybloom,7554,https://pbs.twimg.com/profile_images/2003164464477052928/YlwZI6j1_400x400.jpg,"Creator of the @FrizzybloomV2 NFT collection. Ambassador for @spaace_io
I support the REAL ones! 👊",https://linktr.ee/frizzybloom
1503067954614833163,Emmyg18416,Emmanuel,7541,https://pbs.twimg.com/profile_images/1961944077093515264/wD6fTdNY_400x400.jpg,Web3 Analyst || Business Minded || Part-time Trader || NFT Enthusiast || ETH maxi || Ambassador @VixoProtocol || DM open for marketing and partnership,
1393335403655041024,Leon_Defi,Leon,7437,https://pbs.twimg.com/profile_images/2017924098022903808/owm5XJpZ_400x400.jpg,"DeFi Researcher | 200+ KOLs Manager 

Daily insights on Crypto #2021 | @MadLads - @LilPudgys NFT Holder 

TG: https://t.co/YUaiSPCnV9",https://coinmarketcap.com/community/profile/LeonDefi/
561371112,CryptoBen777,Crypto Ben 🍌,7401,https://pbs.twimg.com/profile_images/1862803261486510080/IJiLRh0r_400x400.jpg,REPLY GUY | NFT FLIPPER | LENDER | MAYC,
1355517288,NNICHOLEX,NICHOLΞX,7380,https://pbs.twimg.com/profile_images/1731694272368316418/eCOkHwA7_400x400.jpg,Community Manager | Discord Audits & Builds | Engineer⚓️| Gamer🎮|TA📊📈📉| DEFI|NFT Degen| Collab Manager| 2% Alpha 📞 Shot Caller,https://linktr.ee/NICHOLEX
1855664124929122304,hosein_obio,obio,7375,https://pbs.twimg.com/profile_images/1917623535662485504/wChaxuLr_400x400.jpg,"Content Creator| NFT,onchain,DAO| Meme Creator & Art Creator| Member of @nabulines",https://base.app/profile/obioo
1713218878803755008,Realboybr,Realboy,7321,https://pbs.twimg.com/profile_images/2058536870162685952/Y8sFmo9h_400x400.jpg,Content Creator | NFT lover,
1607023553844776962,arifur0X,Arifur,7276,https://pbs.twimg.com/profile_images/1985371047793995776/obtl0MUF_400x400.jpg,"Web3 Content Creator ,  Building on Base  | Contributor | Web3 & NFT Explorer

https://t.co/uFt9lM3zoC",
1580448952083546113,CryptoAIGuy_,Alex 🤖,7203,https://pbs.twimg.com/profile_images/2011732872953303040/6NvdXmWV_400x400.jpg,"🍌 NFT collector | Photographer | APE maxi 

✨ Content Creator | Visual storytelling | On-chain

🌊 AI × Crypto waves | Catch trends, but Always DYOR.",https://flix.fun/@alex_cryptoaiguy
1510463294444023811,ayaoyao99,AyaoyaoⓂ️Ⓜ️T,7158,https://pbs.twimg.com/profile_images/1651812281863516160/RDb21w1H_400x400.jpg,PLAY #defi #NFT #web3 别相信我的话，我喜欢记录自己的絮絮叨叨，不做投资建议,
1314217186286694403,Mr_Byju,MrByju,7099,https://pbs.twimg.com/profile_images/2059140889373724672/GiNRXw9p_400x400.jpg,NFT collector • Crypto • Cricket fan. Pfp by @v0punk,https://beacons.ai/mrbyju
1901771760229388288,aduwaye77,🌱Benson,7096,https://pbs.twimg.com/profile_images/2032459512427294720/cp4MkBwa_400x400.jpg,Web3 investor | Crypto trader | Exploring DeFi strategies | NFT believer & blockchain advocate | #Crypto #Web3 #NFTs #DeFi  youkie #902,
1388669888068165632,SofiaCryptoVibe,𝓢𝓸𝓯𝓲𝓪 (writer arc),7092,https://pbs.twimg.com/profile_images/2009221769559986178/-XjwLMcn_400x400.jpg,"✨ Web3 Marketing | Early Alpha | NFTs OG ✍️

▸ Full time Degen @egodaox @0xAlphaGEMs
▸ Enhance your success in NFT and GameFi
▸ Creator at @kroniclesgg",https://linktr.ee/sofiacryptovibe
1552999687581360128,Rakib3852,Xdop,7060,https://pbs.twimg.com/profile_images/1974502602584076288/XkgCodhR_400x400.jpg,"🌐 Web3 | DeFi | NFT
📊 Social Media Influencer | Global Reach
💼 Sharing insights on decentralized finance & digital innovation",
1375875659206041602,DaaMuffin,Muffin 🦅🟠 | 𝔽rAI ✦,7007,https://pbs.twimg.com/profile_images/1975803077438390272/AnKMej3f_400x400.jpg,Crypto Investor + #NFT Collector Nemesis,
3296432630,BennyWright9,JaxTheDog,7002,https://pbs.twimg.com/profile_images/1976047852934840320/ohCn_0jl_400x400.jpg,"Co-Founder @TheVeeList | CM @ChimpersNFT | Long Time NFT Degen

First NFT Mint - Rare Trevor Lawrence from Topps & Still Holding Since April 2021",
1804928699382509568,0x_nirob,Nirob (Eligible Arc),6994,https://pbs.twimg.com/profile_images/1974053249016905728/ctgAqvFM_400x400.jpg,"Infofi explorer | NFT & AI enthusiast | Sharing thoughts, ideas & vibes | Always learning, always creating.",
1936341622058622976,0xMatthewL,Matt,6931,https://pbs.twimg.com/profile_images/1974255609097932800/8RoTCGVC_400x400.jpg,Crypto Enthusiast | Meme Coin & NFT Junkie | Bullish on Blockchain | Ambassador @DCAIbyDynaChain | Doodlegenics #2181,
57749532,mopo680,mOpO680,6913,https://pbs.twimg.com/profile_images/1927043951359311872/gOHpCA1B_400x400.jpg,NFT believer | Web 3.0 | Crypto enthusiast | Proud Daddy | NFT Space CZ/SK | BAYC owner | @CZSKAYC,https://nftspace.cz
133863143,0xerfa,ERFAN,6892,https://pbs.twimg.com/profile_images/1823390253471666176/_349zSb4_400x400.jpg,Crypto & NFT Enthusiast | @Nubit_org • @Nesaorg • @TanssiNetwork Ambassador | Moderator | Marketing Manager,
1562580264504954880,Kakarotbtc,kakarot 🔫,6815,https://pbs.twimg.com/profile_images/1864563440976588800/4VpUeTM5_400x400.jpg,nft JPEG collector | Alpha dao locked at 1000 members. Building @revolverdao | marketing strategist & a content creator,
1503019095436021767,avni87744,Avni_web3,6808,https://pbs.twimg.com/profile_images/2033250764420714496/yrRTvQXV_400x400.jpg,"NFT & CRYPTO TRADER, CONTENT CREATOR, Web3 & GAMING",
1482668009017774086,kerrylegit,Kerrylegit,6796,https://pbs.twimg.com/profile_images/2027003514090659840/UDmsOfsW_400x400.jpg,"NFT lover // Content writer // Ethereum , Solana addicted  ♥️ OG | Ambassador of @Idolly_AI",
1598363276794105857,monaverse_nft,Monaverse,6750,https://pbs.twimg.com/profile_images/1926986780982607872/I4r8o3ZQ_400x400.jpg,"Alpha #NFT | Gamefi | NFT Community |
Advisor | Web3 | Crypto&Nft Investor | Explorer 
$BTC $ETH $SOL $BNB $TON
Dm For Collab 🤝",
1417288569048244231,fractalist3d,Fractalist3d🦊,6701,https://pbs.twimg.com/profile_images/1929485949253160960/CkDZalMg_400x400.jpg,"Persian Aritist in Exile 
#Crypto 2017
#tezos #NFT mint 2021
#AI / #3d Producer 

https://t.co/eDHNJ0kGPa",
1363935368,JourneySoulArt,Alesha,6644,https://pbs.twimg.com/profile_images/2039217198141726720/Y6qsw8Fk_400x400.jpg,Mixed Media NFT Artist |Trauma-informed speaker| Guiding women to own their stories & Artistic storytelling ☀️♊️ Tips = magic ✨Drip_haus Creator,https://linktr.ee/Fashionably_Alee
1514342405977350146,yurosako,YUROSAKO,6609,https://pbs.twimg.com/profile_images/1624414442904592385/3ibBKPlt_400x400.jpg,⛩️ 4 Sold-out NFT collections on @cryptocomnft ⚔️,https://linktr.ee/yurosako
360423213,TLeeMcD,TLee ♠️,6546,https://pbs.twimg.com/profile_images/2054532824565268480/zMkYf8ft_400x400.jpg,"Realtor, Trader, Picture Taker | Ex-College Athlete | NFT's and Communities | The constant pursuit of personal growth @humnbeings 🌱",
1767785832881041408,CryptoHera01,The CRYPTO HERA🌎,6544,https://pbs.twimg.com/profile_images/1960583169121697792/YE5mRaZ1_400x400.jpg,NFT Collector|DM for promo📩|Community Building & Marketing 🔥 Event host of @coinbase,https://t.me/TheCryptoLover01
1489137521938341896,BellaCuzy,Bella Cuzy🥷🐢,6499,https://pbs.twimg.com/profile_images/1993017999301693440/yoWmfl-W_400x400.jpg,"Web3 Marketer, Logo Creator, Web3 content Creator, Trader, Moderator, NFT, Video Editor. 

 Ambassador @TFSCChain, @d_ecosystem, @Dyleum, @Rho_labs K5HXWPXS",https://cosmicchamps.com/
134137421,CuzznDread,DegenDread 🦇🔊,6415,https://pbs.twimg.com/profile_images/2037146223015243776/gaA89U2c_400x400.jpg,Token Flipper | NFT Degen | Grail Sniper | Profit Maxi | Crypto VVet | Bored Blvd Creator,
1558042924860215297,Md_Nasim2,Nasim 🌱,6399,https://pbs.twimg.com/profile_images/1973326108553814016/-emYw8ku_400x400.jpg,"Blockchain Believer | Web3 Explorer | NFT Enthusiast | Airdrop Hunter & DeFi Grinder
🤝 Growing with @wallchain",
1212074041823002624,stunnifer,Stunnifer ❤️‍🔥,6384,https://pbs.twimg.com/profile_images/1799212223329349632/4pAb-Ug6_400x400.jpg,• Exhibited worldwide • Best Ai NFT Artist 2025 (UnitedTalentsAward) • Digital hand-drawn art + Ai + glitchy gifs 🔗 Collect my art here👇🏼,https://linktr.ee/stunnifer
1389831915209822209,CryptoCypher_,Crypto Cypher,6371,https://pbs.twimg.com/profile_images/1732275788790054912/7_q9ICj2_400x400.jpg,"Airdrop #Researcher , #Alpha and nft finder 📨 DM Us For Collab 🤝 Giveaway's 🎁 Airdrop Nfts Partnership  AMA 🎙 & Community Growth💹 ||",https://t.me/crypto_cypher1
1383038016885813251,BlockzeitE,Blockzeit,6371,https://pbs.twimg.com/profile_images/1652614374278791169/iQyzVFgZ_400x400.png,"Follow us here to stay up to date with the latest blockchain and crypto and NFT news!

Website: https://t.co/2Vc2yFOU6U",http://blockzeit.com/
843654130967203840,itsarshiz,ARSHIA ZAHID,6330,https://pbs.twimg.com/profile_images/1800248420382232576/Q3RHLdps_400x400.jpg,NFT artist  | Lahori   |,https://linktr.ee/arshiazahid
1231898432635273216,jegax_,Jega,6316,https://pbs.twimg.com/profile_images/2026062919058751488/RlaPhGWs_400x400.jpg,Web3 Enthusiast || Nft lover || Digital artist || Songwriter 🎶,
1050158178636390400,0xShojaie,Shojaie 🛡️,6303,https://pbs.twimg.com/profile_images/1941808633672536064/B-KdZ1F0_400x400.jpg,"The only true wisdom is in knowing you know Nothing ✨ Web3, NFT & Defi Enthusiast 🪂",https://link3.to/shojaie
1768164009742614528,HeraldasG,Heraldas Gendvilas,6302,https://pbs.twimg.com/profile_images/1977316235848146945/fKGiN7-r_400x400.jpg,"Join the digital art revolution, where scarcity meets creativity.
Own a piece of the future! Discover my exclusive NFT artworks!
#nft #nftart #nftartist",https://opensea.io/Heraldasg
92731296,jpnspy,jpnspy.eth🍌 ❚ ❚,6295,https://pbs.twimg.com/profile_images/1943618809396334592/AH-o5p9S_400x400.jpg,"Markets follow attention. Attention is Liquidity. Crypto | NFT | Market Psychology.
Tweets age well. Founder: @boredbritish",https://www.boredbritish.co.uk
1215747248178499586,AvberEth,ДVBERH,6286,https://pbs.twimg.com/profile_images/2015099790317555712/WywjVeif_400x400.jpg,Web3 Creator | Gamer | NFT Explorer,
1448565864815644677,BishopXmeta,Bishop,6281,https://pbs.twimg.com/profile_images/2026811419002290176/v5lxY-LD_400x400.jpg,Web3 Researcher | Passion for Science & Technology | Graphic Designer | NFT Collector | @typemedia | @barkmediax | https://t.co/b3K11dT43Z,http://theorderof86.com
1601614574238765060,0xDeGreatOLA,"𝙏𝙝𝙚𝙂𝙧𝙚𝙖𝙩𝙏𝙮𝙘𝙤𝙤𝙣 (♟,♟)",6272,https://pbs.twimg.com/profile_images/1907845780934639616/D0mMmbtF_400x400.jpg,"Web3 Maxi || NFT & DeFi Advisor, Onchain Researcher || Pro Airdrop Analyst || Team @sweepers_dao",
1503265760227074049,Amnaaach_,Amna,6221,https://pbs.twimg.com/profile_images/2051021030387568640/USnH2i-3_400x400.jpg,"Student | 1/1 NFT artist | Martial artist🥋
#MMA | Degen, memes:⁠-⁠) | @katokrew | 
Ambassador for @neuroticatcro | 

https://t.co/SwfJdwDmz3",https://linktr.ee/amnach
782758016521269248,CryptoRizwan,Rizwan.lvl ⌘🛠️ 🧙‍♂️🐐Tabi 🟧 base.eth ✦ 🫎,6209,https://pbs.twimg.com/profile_images/2008420988657299459/FxaJhrIE_400x400.jpg,"#BTC #NLC
Rizwan is 25 years old! CryptoCurrency/NFT Trader & Analyst,Tweets are not for Investment advice.
cryptorizwan.eth",
1478380200475906064,BenokNFT,Chan.,6182,https://pbs.twimg.com/profile_images/2043809382283259906/o4YgOmpH_400x400.jpg,"Ambassador | Web3 content creator | NFT collector
Focused on Web3 growth & opportunities",
20503409,justloveabit,loveabit,6125,https://pbs.twimg.com/profile_images/1931652662493315072/Hll0JOuu_400x400.jpg,"#Web3 建设者，炒币、合约、NFT、链游、Meme、撸空投全经历过。现在投身 #Web4 建设，从AI Agents做起，让AI为我们创造财富。
热点不放过，一起学习积累，一起暴富！
Learn & grow rich together!",
1534919700592922624,0Dluv,Dluv 💜,6116,https://pbs.twimg.com/profile_images/2046862202238377984/BcJcaxiP_400x400.jpg,D'Luv | Defi | Nft | Web3 | Spreading luv | $MON,
1299061977592082432,Comrd_Olowo,Comrade_Olowo🐺 🎒,6115,https://pbs.twimg.com/profile_images/1953799251303026689/-1ZWdgIc_400x400.jpg,https://t.co/3OupHhitg2 in biochemistry university of ilorin. #CRYpto I Co-founder @Bofab_Dao |$LNA @HameerHideout Mod| | #NFT| SOLANA🏌 content writer😊 Q9DQ97V,
461554354,classicmaxwell,Chuks o______ o🕹️ | 𝔽rAI,6103,https://pbs.twimg.com/profile_images/1937850258467209216/enl6vzWZ_400x400.jpg,"web 3 content creator/ dev/NFT

 | @KaitoAI yapper 
crypto Researcher.",
1686783886494461952,shi70228,SA IM ♟️,6017,https://pbs.twimg.com/profile_images/2055905605257453568/MJr_2_Q9_400x400.jpg,"Do Whatever You Want 🔥

@zama Og Nft Holder",
1026515020526628864,AshkanAtashkar,alexatashkar.eth,5969,https://pbs.twimg.com/profile_images/1837159023273025536/dcSI8EGE_400x400.jpg,"Global Speaker & Life Coach.
NFT Collector. Member of BAYC, MAYC, BAKC, AZUKI, BEANS, DEGODS & NBA Top Shot.",
1404107324092977152,b_karacaa,cryptoartis.eth,5968,https://pbs.twimg.com/profile_images/1588661405997273088/9v-a0vPh_400x400.jpg,"NFT Artist 🎨  Creator of Nyxa's Universe 

Opensea & Transient👇

https://t.co/pzf7F8shKg",https://www.transient.xyz/@cryptoartis.eth
1769829313883369472,Truth_Web3,-Truth-🦍,5964,https://pbs.twimg.com/profile_images/1769829558994292736/J4Q5Mmpm_400x400.jpg,"Husband • Father • Crypto Investor • NFT Collector • Minted and still holding 5 @BoredApeYC #BAYC 7507, 7508, 9782, 9783, 9784. Hanging out https://t.co/W7z6rbRi20",https://bayc.com/truth
1703231609611161600,promiz_eth,Promiz🚀,5952,https://pbs.twimg.com/profile_images/2013155822570778625/TONc9bSP_400x400.jpg,NFT collector/Degen at night /DM FOR COLLABS. My tweets ≠ a Financial advice. yapping,
1251816058282840065,miraitomiraiko,みらい miraiko.base.eth🦩🤖ボッ,5935,https://pbs.twimg.com/profile_images/2034510031232937984/LQyjdsIi_400x400.jpg,#crypto #NFT,
1771367196595200001,uncontex,Melissa,5922,https://pbs.twimg.com/profile_images/1906306089529868288/uB_Od1sA_400x400.jpg,X Content Creator | Web3 | Meme Coin | NFT | Leveraged Trading Queen,
1390189956912619521,NightMonsterNFT,✨Diana / Artist/ NFT and Nature Lover✨,5893,https://pbs.twimg.com/profile_images/2013925256033873920/jxGz-do6_400x400.jpg,"NFT Artist on @OpenSea , Collection/The Nature 1/1  Vol.2 🌈 ""Learn from the speed of nature: your secret is patience""❤️",https://linktr.ee/naturenft
1849705100341641216,GRE_GORYY,GREGORY,5865,https://pbs.twimg.com/profile_images/1942595208006221824/n3B_Xpuw_400x400.jpg,Financial Trader 📊📈 | Alpha Seeker | NFT Collector & Crypto Aficionado,
1780480370183643137,NaeemHossa19138,Naeem Hossain,5853,https://pbs.twimg.com/profile_images/1972507722152308736/58rzqYUD_400x400.jpg,Contribute Web3 I like moderator and ambassador and content creator || NFT HOLDER||,
1710254198590484480,dipa12309,dipa,5842,https://pbs.twimg.com/profile_images/1985772570499772416/Y7jii2Ba_400x400.jpg,"Web3 Community Manager | Content Creator
NFT Collector | Building on @Base
Exploring #AbstractChain #Apechain  #SOL
DM for collab🤝",
1512151800819986433,HellRider070,Hell Rider 🦾🦅,5731,https://pbs.twimg.com/profile_images/1818223001973780480/N_RazRuW_400x400.jpg,Web3 Explorer 🚀 | NFT & DeFi Community Builder 🤝 | Early Alpha 🔎 Ambassador | Collabs | Creator @Bricktopians @Kroniclesgg,
1459010652400349191,Sbihakhan97,Sabiha Khan,5702,https://pbs.twimg.com/profile_images/2033723921795846147/wXV687Ee_400x400.jpg,Collector of Jpegs 🤍 NFT QUANT☕️ The Sabiha Khan Show on youtube👧🎙️,https://youtube.com/@thesabihakhanshow5640?si=Xx-3lN7qZaVzpmJs
1676107019747459072,Caccy_001,"BoredCaesar (Ø,G)🥱",5692,https://pbs.twimg.com/profile_images/1855913223293181952/TBVTydC1_400x400.jpg,NFT lover | @idolly_AI Ambassador,
1848096818862923776,0xkavon,KAVON,5682,https://pbs.twimg.com/profile_images/1928444165114724352/XpXveiWY_400x400.jpg,Focused on building | 💎 Content Creator @reya_xyz |  NFT Collector| @Base Builder | Probably lost in the blockchain 🧡@wallchain,
196669584,distinctivefork,A R T Z,5658,https://pbs.twimg.com/profile_images/2042195488053870592/hkOY0GYu_400x400.jpg,"Crypto (Dad) since 2011, Swing trader - Sell into tweets, ₿itcoin Maxi, #NFT Hodlr, Gamer, Grinding every level of life. No quit, no fear, only up 🚀🌙",
2757474481,dao_hastage,Crypto Hastage,5653,https://pbs.twimg.com/profile_images/1753004738168438784/7hQl4-Gh_400x400.jpg,Nft influence and crypto influencer with subscriber support to early projects experienced| collab and partnership Join telegram https://t.co/duAW1xowF8,https://t.me/cryptohastage
1834654891362729985,fatema6u,Fatema,5641,https://pbs.twimg.com/profile_images/1995544616700182533/2BLpPxTJ_400x400.jpg,Ai deployment Auto /Fi NFT @KaitoAi content creator,
1487824941097664515,ThePhantomTom,The Phantom Tom,5549,https://pbs.twimg.com/profile_images/1933494002126299136/awY4Ji4n_400x400.jpg,Web3 & NFT Marketing,
1831031109565771776,web3shLfg,SH 🌊,5545,https://pbs.twimg.com/profile_images/1996164362680315904/MUnxe7ys_400x400.jpg,Web3 Analyst | Living on @base | 📦 Testnet • NFT • Airdrops💡Blockchain Believer | ❤️Believe in yourself | Member of NG Officials Airdrops🚀,http://t.me/hsksabbir
1499165552610316291,Mr_Holland_,Mr_Holland❄,5525,https://pbs.twimg.com/profile_images/1642478332078899202/JhEIctGM_400x400.jpg,"Alpha caller & Analytics📈
Digital Artist🎨
Web3 Animator🎥
The Chief Bull of the @monad Community! 
In the NFT and Crypto from 2021🖼️",
1904896221686489092,thekasik,thekasik,5524,https://pbs.twimg.com/profile_images/2046985980930895872/_CKK3mJz_400x400.jpg,✨ Content Creator | 🎨 Senior UX/UI Designer | Pokémon TCG Collector | NFT Lover | @LilPudgys @pudgypenguins @snooziesNFT #20 @Hobi_SanAi #71 @ZaxWeb3,https://thekasik.com/
1187603540618960896,TneVova,"Vova (🐱,🐐)",5515,https://pbs.twimg.com/profile_images/1846916562822811649/ZHl9TvtV_400x400.jpg,NFT❤😈 #JUP🪐💚🐐#BTC #BONK #DOG #ME,
1784461860726624256,MdTamim470123,𝗧𝗮𝗺𝗶𝗺,5505,https://pbs.twimg.com/profile_images/2002932175558397952/YFdbfPGz_400x400.jpg,Web3 analyst | DeFi/NFT Explorer | Building Web3 skills daily,
1272371356064251904,SinfulMeatStick,SinfulMeatStick.eth,5497,https://pbs.twimg.com/profile_images/2037991882190622720/3hvnQqo-_400x400.jpg,"Some Call Me Mods, Others Call Me Sinful :)

Co Founder of @CBDecentraland, Host of Beyond The NFT, and #Spaceshost",http://linktr.ee/sinfulmeatstick
155148450,mekumeshoot,SHOOT 🌟🎁,5482,https://pbs.twimg.com/profile_images/1973617444389371905/P5xAq38V_400x400.jpg,"🚀 Web3 💥DeFi 🎨 💰 Crypto  🌍NFT 👽💯👺 
DM For COLLABO @billions_ntwk",
1835864487498223616,Desalimfi,SalimFi,5469,https://pbs.twimg.com/profile_images/2030675956537413632/PNqEMcPd_400x400.jpg,KOL || Strategic Partner || NFT Collector  || Legit DA  || Analyst  || Investor  || AI & Automation enthusiasm | DM FOR COLLAB 📩 & PROMO |  👇,https://t.me/memecoinx0
1708537498429997056,alibinmasud20,Ali🦂,5457,https://pbs.twimg.com/profile_images/1996171379826397184/q1e_IE-q_400x400.jpg,WEB3 Analyst 🔎 || On-Chain & NFT Researcher || Crypto Content Writer ✍️AMBASSADOR || @Bybit_Official,
1490101589591347202,kryptomokus,Mókus,5445,https://pbs.twimg.com/profile_images/1886370065601200128/nGCEpumq_400x400.png,"Risk Manager by day - NFT Degen by night / Follow the squirrel (Mókus) 🐿️ 🇭🇺 🇨🇭 co-founder of Zonomo 
Polymarket: https://t.co/HJY5sLxQKY",http://bit.ly/3qm8pUP
2583540932,XCrash,CRASH,5401,https://pbs.twimg.com/profile_images/2050956596918865920/FQrauNnr_400x400.jpg,"Secret Society founder 🗝️ / Game Developer / 3D & AI
Web3 since 2017 / NFT collector (BAYC 🦍 + Moonbirds 🦉)",
2979232864,doc_noonoo,doc_noonoo,5396,https://pbs.twimg.com/profile_images/2034897795832860672/LSK_nWOO_400x400.jpg,|| Deep in @TheHoleHQ || @Discord Loyalist || Recovering NFT Junkie || Hands off 🇮🇶 🇮🇷 🇵🇸 🇱🇧 🇾🇪 🇸🇩 || She/Her/Bro ||,
761773693286674432,Rustdawg73,"RustDawg Frederick W. Malone, Multidiscipline Arts",5340,https://pbs.twimg.com/profile_images/2042512533894955008/gkK6FUf-_400x400.jpg,Artist • Collectibles • Author • Songwriter • Customs Songs Available for Musicians and Indys • 🔞 #NFT • rustdawg73.tez 🚫NO POLITICS,https://linktr.ee/Rustdawg
247540668,vinnypiazza,VinnyPiazza,5317,https://pbs.twimg.com/profile_images/1621277576676184066/zQws9HJC_400x400.jpg,"NFT & Metaverse & Crypto enthusiast 🙌
Always exploring to learn and learning to explore.",
1428620797820563456,log_yun,윤로그 l yunlog🦅,5314,https://pbs.twimg.com/profile_images/2020378347491282944/KFtNmXHz_400x400.jpg,"Crypto l NFT l 재테크 정보 채널 
https://t.co/CxGfW9rvyB",https://t.me/yunlog_announcement
1899999976073420801,flamiliacrypto,Flamília Crypto,5274,https://pbs.twimg.com/profile_images/2040065025038237696/0xWy8imz_400x400.jpg,"Content Creator - Ambassador @spaace_io 🟠 - Building on @tempo - NFT collection @tempowhel - 
DM for Collab & Promotion's 📥",
1071702289759358976,0xAladdinPrince,Aladdin.Prince|Bird🕊️🐬TermMax,5259,https://pbs.twimg.com/profile_images/1972793223468011520/nGSYKNmI_400x400.jpg,Sharing high-value alpha on crypto airdrops & content mining. Deep insights only. Kaito Yapybara NFT holder. No fluff—just gold.,https://yaps.kaito.ai/referral/1071702289759358976
1494844018311589888,mollacox,Alejandro Hernández,5208,https://pbs.twimg.com/profile_images/2058520394299006976/0pPzwGvr_400x400.jpg,CEO & Founder at Waynance Tech | 𝗖𝗿𝘆𝗽𝘁𝗼 𝗣𝗮𝘆𝗺𝗲𝗻𝘁𝘀 | Blockchain Developer | NFT Developer | Crypto Investor | Web3 Developer 🚀,https://mollaco.com
1549656270424375296,Prometheus435,Prometheus,5206,https://pbs.twimg.com/profile_images/1922507703559020544/I5tRJJo0_400x400.jpg,NFT Collector | Collab Manager| Excel in building relationships,
1378910212120322054,0xTharkunas,Tharkunas,5200,https://pbs.twimg.com/profile_images/1927854329920139264/XHtIJuS4_400x400.jpg,NFT and Blockchain enthusiast,
1751672408266674177,sahar1371ak,Sahar π²,5196,https://pbs.twimg.com/profile_images/1960668448268197888/20MpCUH9_400x400.jpg,"Teacher
My daughter is all of my life ❤️panah❤️
Art Collector
Nft Degen",
1595474187845607425,AGGTORNADO,Tarek,5168,https://pbs.twimg.com/profile_images/1998049912676556800/wbpN3Ps5_400x400.jpg,Content Writer | Alpha Hunter | NFT Collector | Gaming Content Writer | Space Speaker | A degree in Pharmacy |,
1550785910236741632,0xdantist,Dan,5160,https://pbs.twimg.com/profile_images/1990368912568197120/EfebA7ds_400x400.jpg,"Crypto, NFT Enthusiast , Collector. Partnership Manager, Angel Investor",
1594678501340225541,0xkurotoo,KUROTO,5148,https://pbs.twimg.com/profile_images/2008198857985830912/ZjDo0_cl_400x400.jpg,Content Creator @reya_xyz & @wallchain // NFT lover // Agent & n8n researcher // Full time crypto,
1651761314098995200,GarnasWeb3,Garnas 🦍🍌,5139,https://pbs.twimg.com/profile_images/2012027243682570240/-otrnW3-_400x400.jpg,"NFT collector Hold #MAYC  $Ape @BoredApeYC

Crypto Researcher - Research Analyst | DeFi/AI🔎

Software Engineer & Content Strategist | Dedicated Content Creator",http://flix.fun/@garnasweb3
1621074657427476480,sagor8168,XSAGOR,5136,https://pbs.twimg.com/profile_images/2018519040248184832/XzEiQNvz_400x400.jpg,Web3 | NFT | Crypto | DeFi,
1515151970377814017,kurinokiboy,kurinoki,5122,https://pbs.twimg.com/profile_images/1974664210945871872/OJedpsjG_400x400.jpg,"Love WEB3🪙
Entry into cryptocurrency in 2017.
Investigate the latest cryptocurrency, NFT, and BCG information.
DM for #Giveaway #collaboration 🌰📩",
1391501282377150473,0xharis,haris,5120,https://pbs.twimg.com/profile_images/1786407478072152065/nhiPyl_i_400x400.jpg,"NFT, web3 𝕏 Ai",
1933078854656311296,Gracious_A_Lady,Gracious Lady,5117,https://pbs.twimg.com/profile_images/2006775074288803840/jcY0SPji_400x400.jpg,"NFT Gal. Data Analyst. Content Writer.  Strategist. Space Host.

On-chain, analytical, intentional.",
1806729901417938944,TheLastVvder,Vader🦈,5116,https://pbs.twimg.com/profile_images/1961340582116069376/JJDXpy3l_400x400.jpg,NFT Collector • Degen By Night • Space Host • Gamer • OtakU🥷🏽,
1297812905920929792,NftTcollector,NftCollector,5094,https://pbs.twimg.com/profile_images/1886839756191145984/Pg85Omb7_400x400.jpg,"Nft Collector✨|| Madlads Holder|| 🔥|| Degods Holder|| 🔥|| Azuki Holder|| 🔥....NFT Alpha Caller 

✏️Sketch Artist✏️",
1455498242045583363,ApeChuChai,ApeChuChai,5088,https://pbs.twimg.com/profile_images/1804780026350768128/vpN4skKX_400x400.jpg,BAYC #3219|Work Hard Play Hard| #NFT #NFTs #BAYC #apestogetherstrong #apefollowape,
960838186980270080,StasStriker,Stas,5068,https://pbs.twimg.com/profile_images/1924975202070306816/EfCaKbg1_400x400.jpg,Top NFT trader & collector | 7 yrs crypto | Web3 game tester | XP grinder | Alpha caller | Community Manager,
1539295141135110146,BizzieJoe,Joe Biz👑,5060,https://pbs.twimg.com/profile_images/1549718715788312577/d9iEVPii_400x400.jpg,🦁💎 Proud Girl Dad | NFT & Art Enthusiast | Crypto Since '21 | Pokémon 4 Life | Hitchhiker in the Milky Way | Brother of @bisai92 💜,
1513945259197493248,SreeHar94900462,"RED EYE | 𝔽rAI 🍊,💊",5048,https://pbs.twimg.com/profile_images/1980682778627751936/hq4v_uFa_400x400.jpg,"🎯 Living In @KaitoAI & @cookiedotfun⚡

|Web3 Community | Nft Collector | 

|Testnet Hunter | Cyber Security |",
1495072632768770049,cocobayworld,COCOBAY 🥥,4997,https://pbs.twimg.com/profile_images/1606315593895972866/jqJ4tcIY_400x400.jpg,"NFT Community of creators building communities 🥥
Comunidad NFT de creadores construyendo comunidades 🥥",https://linktr.ee/cocobayworld
1498396522957918211,hilariousghost,Grenade 🪖,4942,https://pbs.twimg.com/profile_images/2041281917991919616/9OQR-QUV_400x400.jpg,Researcher | Gamefi 🎮| Memecoins | NFT Collector | Creator @ZaxWeb3 ✍🏼,
